shop_id
272732940
149631128
265686137
125299147
22576678
822753209
440863961
125866763
1533755722
821614879
210442067
438227518
1286348114
353778083
118282055
634586493
203532834
125258295
116106428
1230652262
280583424
136716946
1163544771
1555902490
288879043
1189638782
355608286
695702905
1051784435
1582256959
1560201651
478278679
907242047
165690517
3700414
1292837863
213976004
253543249
291981392
607043280
112021325
1357053531
1171916345
514824676
912954223
257504482
1381646322
1243289022
1167448983
859351520
1059658000
1189405473
173995803
223592967
41188158
210402413
409134610
839278022
767174372
1550536799
288710681
1544987181
62554444
100495740
1459612390
33878965
435141923
133520052
1325414582
401650408
286997107
1026564536
119383836
34672890
459354868
895841326
1397649144
1313237381
136308675
476290582
590749460
371402064
1264621946
1152858627
118686570
86992485
330120875
282723677
64518251
17211421
724689929
1432281064
1431105326
176122577
1421554183
1025516808
243632969
125775392
935601129
792942
526457972
361540788
27211597
401257089
1384243825
602930133
684484568
402326081
1257568577
1298134057
1477091265
1369542639
116317327
492309689
568456029
181850663
98749022
402237304
85474691
26978286
319998725
91291076
1112640471
1495508525
1037682384
5121739
184964681
762705469
6016901
1269894681
136870424
51414210
1202025790
88196286
17827175
141747780
839178701
122206196
999906320
397843720
283899860
54494860
1445126843
963360607
1203102492
73688780
1167357491
6455949
51848172
985313553
1398048197
1505408768
1204559394
584662615
49198156
1147191578
1551226098
504690143
898574549
275009217
79842990
816547426
363500019
325908404
81875568
404498696
43431223
84339872
254182160
382867208
5758626
241775974
382889266
1082367689
1333150269
1090707994
1408297153
68870640
1127150673
234414693
528031861
146175767
1251552195
1387695682
166547078
34521429
1135959099
100900292
396882413
1353709806
1246900981
82793590
161721763
1305732480
585743713
64224574
493034515
95133225
242198953
254747534
1204079553
985181068
306539933
1133508255
135154967
1059850934
4858517
1196756142
1265060915
78679544
37738200
153269749
162513392
98279333
33910323
1014980452
4255758
997702595
283594352
115381827
26233353
9870928
905673917
5216751
427182130
1253886558
1068757790
1025511496
404449729
871075549
1057759391
243818992
503071340
841701905
252807667
996445635
1291954937
999942684
1057545617
980075083
21662385
26482298
218676188
7505815
50665797
1269958769
1007363648
260996423
210833365
1033072393
95495597
48710466
1030419984
1068216057
298964072
695916569
1326800622
265116567
63767106
313357518
123417335
1306647562
76786561
172827915
1285167875
15636067
150646262
1530873929
1201324092
445265179
7143642
10469632
1469806007
1515621975
283316590
1527021085
75178609
662009793
1291988331
296577707
1122085249
126879331
1587388018
4284314
1220298021
415086103
773456702
431233681
194783978
1088410107
234595432
317533716
277632887
1321853624
912771141
213140009
344260924
22847073
332361999
438992260
1421005957
1352156169
1043659728
252770703
225657641
115177442
278211189
412118879
453475135
156651140
237165318
145983315
279177339
353068587
1421489320
739140022
271843083
8508922
305884270
326248516
1312415158
1527021306
279150278
286084374
64578714
508820421
209307101
151396132
17142742
1264043001
1521464109
126223343
56477244
1173332629
46487991
1157536408
35349998
65789173
771374004
60530301
1103635512
226738681
418536876
501083757
348738780
735168598
272986125
1458316371
172105862
1362701304
48972669
1092596444
71014150
1451266484
10951782
122778359
55217237
72221342
13727292
23061031
1372680951
1356678813
221425845
46784940
1172572145
65287069
326853165
158947715
1191879430
994283119
1289434678
887460244
930443578
1246232295
848510649
699464167
1413082043
809755849
39524736
136541338
44937
316974185
165171062
239823211
389561232
119705025
1366426898
1326229387
368828132
1150132900
933780280
941558833
53866678
153789320
486778603
1244968496
923629812
29159415
1102736045
1383645112
471016705
1165057097
376812500
100428234
1205431113
487155153
89592703
1547827202
1251250566
566292090
998507786
445930058
960113543
1295401689
830043529
294108730
451264338
1265057221
1284491234
159399343
235378153
1527949126
16019771
47408326
545227776
266020000
1102081462
145246416
54108423
123188354
1112728009
297924661
881274726
646918564
7586218
20824937
13736967
1386946529
816556671
250722446
241273952
38793353
253277844
700761064
30479619
295345703
1190679803
57431884
485357469
32706050
1437994712
1173332980
171644543
90366323
1233840045
388058682
397549204
279830494
72269609
1361835101
5793485
14926482
42787840
1242059805
404409253
1249997514
178631030
95349425
1303202582
1300422074
179010999
311757847
1557190211
768913661
927596794
23053860
91527406
57000479
826267694
283389713
80938469
186847242
1372368031
1458391325
58418206
1121241620
1113418985
330344937
426990368
358716534
77986814
32361956
1075176421
432671809
154305938
2089063
1439876118
15505132
1285182933
238432258
1278812804
263811827
490922481
1551239176
252729312
218099050
10053724
1436594838
461397916
97191475
1502741215
1485546177
89301489
779374975
841672803
615279078
392291004
365644800
97874813
1482345720
282881884
894802584
195240243
1211817595
1267306442
1387049016
924467542
74690873
94787102
1163631424
73293266
1133341622
340421503
87642797
667333321
1310081233
159875566
1556980991
240179491
1395812070
62754594
20810896
1017826534
440279912
1173455598
126741755
217217963
279845334
441949649
38469556
236091021
99775392
225219959
41198972
59559975
788909108
150569518
526502504
485108664
97338386
994377827
102628336
1284223336
659832244
840823296
919082501
54883389
1471194823
800171462
166461551
47895205
222561172
1205986858
133152311
1357941927
719410228
335570872
1591924447
1493134413
1368836588
793485233
26769102
47679608
181984217
238490806
855732141
1485566379
169702191
52151469
936065432
687649074
148048253
76589162
340884643
1297993443
145906377
913262450
525021601
74153749
132199803
1368474593
36537132
141392147
1219708686
1260971613
1129749348
241673351
369340126
1213957548
9371370
204150357
152875395
431816764
1354633476
1442248846
1289454347
3904514
86882956
695441448
6862336
154539612
1619356619
186841026
350294193
201159618
307431489
1272391801
20294918
405894105
14962404
156463275
213830952
1496972119
199937324
1385184685
981587928
1028083855
57027956
380736850
239503851
173250047
255178350
831536850
1431956442
182940585
127275018
78861106
1491461321
218429422
562770974
1197610734
591814669
1436021379
1224679922
470838117
68326670
1407254428
1571678913
1407934403
722695159
317545663
332394450
26975933
1020877567
83148295
1578943255
46168364
867051279
18371242
884922700
325758271
125276578
1172634895
296810852
339824439
1272732
1101094492
923131975
252426649
1119661245
115782263
274625823
1278610683
1211044013
684806849
572345084
319416827
14900925
552450342
460455480
2424142
80012470
776907779
1452154167
371294525
1199703136
2236477
1059718630
1429503854
95051440
358479610
969323576
410190307
786929797
566792331
500406198
161247480
70099847
358253972
119750518
251098584
1190027192
1273078817
186628243
17983313
213473175
63985538
494111558
824819223
144836526
1425741516
1442267463
926092306
189408727
59267486
1573359445
241560612
70981992
63287242
227606493
79902167
32345169
555032651
56870507
170181804
1469022860
1561798601
93993015
72684059
1262192743
1111998600
200508440
291746024
7147799
635323213
49964983
14882499
163453805
1490643042
132338728
815633021
448935863
220797418
785411766
295871010
446760693
349462480
54375601
1303113126
1219579721
132013187
929314641
1555881889
264542940
84397739
259982482
126773576
113896259
24824360
1221550831
1439871812
1112776782
100946290
1015129707
187015479
14978468
931183136
1051521545
112353
275047947
1231610057
57018578
1377452146
284050272
846419601
1126306014
852439075
632525
381180566
230911967
539658335
30981113
634038147
1027639874
229031061
1436514818
153468534
93801029
943151609
1302111893
431676155
823302417
60321563
1258671533
658882243
427926581
1317232561
1410094657
1045864846
261443889
278471687
120889742
58572455
302199302
1127510965
244772312
1118010089
824626228
1554211068
233973932
710295910
268829388
1005731486
500349949
1367673927
46950717
277366306
386030210
117053721
141953147
1314165415
239344064
198727179
227133507
131381257
234036321
1256265410
1429013962
15773089
294166440
415759444
1352646147
230992047
97366469
1072974254
984318026
466520657
244344592
456188431
34508432
1234243436
277894908
1491248599
531237240
120888147
1472073472
463566595
1298978769
195241711
1339621436
1104946063
1267337334
165015693
39038755
369001422
339706679
163759246
44917711
1508171367
398382624
250455645
37154460
1352146655
1348194919
1398888177
1274754552
1064866927
76673436
17068148
811332648
77943958
10686095
1577269665
263259889
84984002
233694061
494171629
1315803448
494590560
537878856
223339291
189190326
129306547
32814052
43539312
1457094823
868298740
526982173
7426331
251293353
185684943
1053405256
1048551531
219276588
1334767338
16601939
328955478
490331427
1020325818
291556918
65939932
1566270152
345350248
450445144
75767872
26186421
1482461158
81071601
468412348
128236831
36531153
63385720
6583190
166888209
1021446978
551686165
278482443
294954656
1114342129
1355660850
237954961
15543723
301700088
809838508
1050608397
34561560
702014460
23444904
333268642
966519772
164273530
1451930294
406732499
13490204
1232275065
639296404
1432745022
23597878
36479205
82990682
475302891
1442931169
30866128
796200703
238143169
1076758152
442281858
1231187382
1193680569
912629438
1256736559
1135242927
2684876
448587770
369933868
205474805
284931551
311464734
153415251
219492110
803518274
471218178
58632089
1664272716
131007075
116388153
252976379
403849264
1244980266
1090713504
1377445907
1049109973
297550539
32683406
1415045578
413425065
507931757
1536597132
274268334
1198999113
1383095329
240677960
51120460
651750167
32578781
151749099
107670711
252026589
306082650
220171575
367252446
56058230
28747606
36056461
1254069418
1046310288
381653326
12774032
721315147
276467617
903811481
66540149
1408324592
535638643
1356615416
668092979
199223119
68329071
832273391
84285016
88991477
132476561
70679177
83725994
1197034565
95661473
476261189
11500290
40901245
1445677089
915431415
1152796427
55640464
433051802
68017181
839269131
1066917470
69593281
1241122801
846814532
17548992
386525359
268703360
684018202
37766292
24440537
1173337418
11392661
286237735
471707923
1398107750
38742863
318634091
1318393526
258268431
1063661094
